murX,murY,murZ,rightfemurX,rightfemurY,rightfemurZ,murX,murY,murZ,murX,murY,murZ,leftfemurX,leftfemurY,leftfemurZ,murX,murY,murZ,murX,murY,murZ,upperspineX,upperspineY,upperspineZ,neckX,neckY,neckZ,sphnosetipX,sphnosetipY,sphnosetipZ,sphheadtopX,sphheadtopY,sphheadtopZ,leftshoulderX,leftshoulderY,leftshoulderZ,leftelbowX,leftelbowY,leftelbowZ,leftwristX,leftwristY,leftwristZ,rightshoulderX,rightshoulderY,rightshoulderZ,rightelbowX,rightelbowY,rightelbowZ,rightwristX,rightwristY,rightwristZ
0.0,-0.14,113.91499999999999,12.77,-0.14,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-0.06,0.15,149.37,-0.24,0.41,171.79,-0.88,18.1,187.83,-1.23,7.06,209.56,-18.58,1.16,165.9,-26.19,6.84,135.8,-12.55,30.66,148.63,18.23,0.49,166.51,28.61,16.19,141.18,22.23,42.88,154.02
0.0,-0.14,113.91499999999999,12.77,-0.14,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-0.06,0.16,149.37,-0.25,0.45,171.79,-0.92,18.18,187.79,-1.25,7.18,209.55,-18.59,1.11,165.89,-26.16,6.87,135.8,-12.45,30.6,148.74,18.23,0.61,166.51,28.95,15.92,141.08,21.83,41.51,155.67
0.0,-0.14,113.91499999999999,12.77,-0.14,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-0.06,0.2,149.37,-0.25,0.53,171.79,-0.97,18.31,187.73,-1.28,7.38,209.52,-18.6,1.07,165.89,-26.13,6.87,135.8,-12.4,30.54,148.8,18.22,0.79,166.5,29.27,15.7,140.97,21.4,40.04,157.2
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.06,0.24,149.37,-0.25,0.65,171.79,-1.01,18.49,187.65,-1.31,7.66,209.49,-18.6,1.03,165.88,-26.11,6.82,135.78,-12.36,30.47,148.82,18.21,1.01,166.49,29.48,15.52,140.84,20.79,38.62,158.42
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.06,0.29,149.37,-0.26,0.77,171.79,-1.07,18.68,187.57,-1.34,7.95,209.46,-18.61,0.97,165.88,-26.11,6.69,135.76,-12.37,30.36,148.77,18.21,1.29,166.49,29.49,15.45,140.65,19.83,37.4,159.16
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.06,0.34,149.37,-0.26,0.91,171.79,-1.12,18.88,187.49,-1.37,8.23,209.43,-18.61,0.92,165.88,-26.11,6.5,135.74,-12.36,30.23,148.63,18.2,1.59,166.49,29.26,15.43,140.38,18.46,36.51,159.28
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.4,149.37,-0.26,1.06,171.78,-1.18,19.11,187.39,-1.41,8.58,209.38,-18.62,0.83,165.89,-26.14,6.19,135.71,-12.39,30.03,148.37,18.19,1.97,166.49,28.69,15.55,140.01,16.46,36.03,158.7
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.45,149.37,-0.27,1.19,171.78,-1.24,19.31,187.3,-1.44,8.88,209.34,-18.62,0.71,165.9,-26.17,5.79,135.68,-12.42,29.79,148.04,18.17,2.35,166.49,27.88,15.65,139.57,14.01,35.68,157.59
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.49,149.37,-0.28,1.32,171.78,-1.29,19.49,187.22,-1.48,9.16,209.31,-18.63,0.58,165.91,-26.21,5.37,135.65,-12.43,29.52,147.68,18.15,2.74,166.5,26.95,15.67,139.09,11.33,35.26,156.14
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.54,149.37,-0.28,1.44,171.77,-1.34,19.67,187.15,-1.5,9.42,209.27,-18.62,0.46,165.93,-26.23,4.94,135.63,-12.42,29.26,147.28,18.12,3.12,166.5,26.01,15.6,138.61,8.66,34.64,154.57
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.58,149.37,-0.28,1.53,171.77,-1.37,19.8,187.09,-1.53,9.62,209.24,-18.62,0.35,165.94,-26.24,4.58,135.61,-12.37,29.0,146.96,18.1,3.42,166.51,25.19,15.41,138.19,6.28,33.76,153.14
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.6,149.36,-0.29,1.59,171.77,-1.4,19.9,187.04,-1.55,9.77,209.22,-18.62,0.26,165.95,-26.25,4.27,135.6,-12.29,28.77,146.68,18.08,3.66,166.51,24.6,15.24,137.89,4.52,32.92,152.12
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.62,149.36,-0.29,1.64,171.77,-1.42,19.97,187.01,-1.56,9.88,209.21,-18.61,0.23,165.96,-26.25,4.09,135.58,-12.18,28.63,146.44,18.07,3.77,166.5,24.36,15.49,137.88,4.06,33.19,151.76
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.62,149.36,-0.29,1.64,171.77,-1.43,19.98,187.0,-1.57,9.9,209.2,-18.62,0.22,165.95,-26.26,3.99,135.57,-12.06,28.5,146.33,18.07,3.78,166.5,24.26,15.65,137.93,3.93,33.48,151.6
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.61,149.36,-0.29,1.63,171.77,-1.43,19.96,187.01,-1.57,9.87,209.21,-18.62,0.23,165.95,-26.3,3.88,135.57,-12.07,28.32,146.44,18.07,3.75,166.5,24.33,15.54,137.91,3.98,33.24,151.71
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.61,149.36,-0.29,1.61,171.77,-1.41,19.91,187.04,-1.56,9.79,209.22,-18.62,0.25,165.95,-26.35,3.77,135.56,-12.06,28.11,146.58,18.08,3.7,166.51,24.43,15.35,137.88,4.08,32.94,151.82
0.0,-0.135,113.91499999999999,12.77,-0.13,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-0.07,0.59,149.37,-0.29,1.58,171.77,-1.39,19.87,187.05,-1.55,9.73,209.23,-18.62,0.25,165.95,-26.39,3.68,135.56,-12.05,27.92,146.71,18.08,3.64,166.51,24.51,15.21,137.86,4.16,32.65,151.98
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.09,0.6,149.36,-0.31,1.58,171.77,-1.43,19.88,187.05,-1.59,9.74,209.23,-18.64,0.27,165.94,-26.44,3.55,135.54,-12.08,27.74,146.8,18.06,3.63,166.52,24.57,15.09,137.85,4.19,32.42,152.07
0.0,-0.135,113.91,12.77,-0.13,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-0.08,0.6,149.36,-0.3,1.58,171.77,-1.41,19.87,187.06,-1.57,9.72,209.23,-18.63,0.28,165.95,-26.47,3.48,135.54,-12.09,27.63,146.86,18.07,3.62,166.52,24.62,15.02,137.83,4.22,32.27,152.13
0.0,-0.135,113.91,12.77,-0.13,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-0.08,0.6,149.36,-0.3,1.58,171.77,-1.4,19.87,187.06,-1.56,9.72,209.23,-18.63,0.28,165.95,-26.47,3.47,135.55,-12.09,27.61,146.88,18.07,3.62,166.52,24.63,15.0,137.82,4.23,32.23,152.14
0.0,-0.135,113.91,12.77,-0.13,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-0.08,0.59,149.37,-0.3,1.56,171.77,-1.39,19.84,187.08,-1.55,9.67,209.24,-18.64,0.33,165.96,-26.38,3.57,135.53,-11.99,27.62,147.07,18.08,3.57,166.53,24.56,14.91,137.81,4.33,32.12,152.38
0.0,-0.135,113.91,12.77,-0.13,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-0.08,0.57,149.37,-0.3,1.52,171.77,-1.35,19.77,187.12,-1.53,9.55,209.26,-18.65,0.47,165.98,-26.11,3.87,135.5,-11.73,27.65,147.58,18.11,3.42,166.59,24.35,14.65,137.76,4.61,31.81,153.06
0.0,-0.135,113.91,12.77,-0.13,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-0.08,0.54,149.37,-0.29,1.43,171.77,-1.27,19.63,187.19,-1.49,9.33,209.29,-18.67,0.68,166.01,-25.69,4.32,135.46,-11.32,27.67,148.35,18.15,3.15,166.66,24.04,14.24,137.71,5.07,31.29,154.07
0.0,-0.135,113.91,12.77,-0.13,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-0.08,0.51,149.37,-0.29,1.34,171.78,-1.18,19.47,187.28,-1.44,9.07,209.33,-18.69,0.97,166.05,-25.14,4.88,135.41,-10.8,27.67,149.32,18.2,2.84,166.76,23.6,13.75,137.65,5.65,30.61,155.3
0.0,-0.135,113.91,12.77,-0.13,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-0.07,0.45,149.37,-0.28,1.19,171.78,-1.07,19.24,187.4,-1.38,8.69,209.38,-18.7,1.25,166.11,-24.48,5.49,135.38,-10.23,27.6,150.41,18.26,2.44,166.87,23.07,13.19,137.59,6.31,29.73,156.67
0.0,-0.135,113.91,12.77,-0.13,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-0.07,0.41,149.37,-0.28,1.09,171.78,-0.97,19.07,187.5,-1.33,8.41,209.43,-18.71,1.59,166.17,-23.77,6.1,135.35,-9.66,27.49,151.51,18.31,2.07,166.98,22.44,12.66,137.54,6.99,28.77,158.02
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.38,149.37,-0.28,1.0,171.79,-0.91,18.91,187.59,-1.31,8.14,209.46,-18.72,1.9,166.22,-23.04,6.64,135.32,-9.16,27.32,152.57,18.34,1.74,167.09,21.74,12.17,137.5,7.61,27.76,159.3
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.36,149.37,-0.28,0.95,171.79,-0.86,18.81,187.66,-1.28,7.96,209.49,-18.71,2.21,166.28,-22.33,7.09,135.31,-8.73,27.13,153.52,18.37,1.49,167.19,21.04,11.76,137.47,8.17,26.79,160.41
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.36,149.37,-0.28,0.95,171.79,-0.87,18.79,187.69,-1.27,7.91,209.5,-18.71,2.43,166.33,-21.8,7.36,135.31,-8.49,26.89,154.26,18.4,1.38,167.26,20.46,11.46,137.43,8.51,26.14,161.09
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.36,149.37,-0.27,0.96,171.79,-0.84,18.8,187.68,-1.26,7.92,209.5,-18.71,2.46,166.34,-21.87,7.25,135.31,-8.44,26.32,154.65,18.39,1.4,167.24,20.65,11.03,137.28,8.5,26.92,160.03
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.37,149.37,-0.27,0.97,171.79,-0.82,18.82,187.68,-1.24,7.95,209.5,-18.71,2.49,166.36,-21.98,7.09,135.31,-8.41,25.68,155.02,18.39,1.43,167.22,20.84,10.62,137.13,8.51,27.72,158.9
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.37,149.37,-0.27,0.99,171.79,-0.8,18.85,187.67,-1.23,7.99,209.49,-18.71,2.52,166.38,-22.03,7.05,135.32,-8.39,25.18,155.41,18.39,1.47,167.2,21.04,10.18,136.99,8.54,28.34,157.77
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.39,149.37,-0.27,1.02,171.78,-0.77,18.89,187.65,-1.21,8.05,209.49,-18.71,2.57,166.39,-21.97,7.3,135.36,-8.36,24.97,155.88,18.38,1.49,167.19,21.26,9.62,136.83,8.6,28.59,156.78
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.39,149.37,-0.26,1.04,171.78,-0.75,18.92,187.64,-1.2,8.09,209.48,-18.72,2.59,166.42,-21.71,8.01,135.47,-8.34,25.17,156.56,18.39,1.5,167.17,21.51,8.86,136.64,8.62,28.32,155.96
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.41,149.37,-0.27,1.08,171.78,-0.74,18.97,187.63,-1.19,8.16,209.48,-18.72,2.62,166.44,-21.29,9.1,135.66,-8.31,25.67,157.45,18.38,1.51,167.16,21.81,7.92,136.45,8.61,27.66,155.28
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.07,0.43,149.37,-0.26,1.13,171.78,-0.72,19.04,187.6,-1.17,8.26,209.47,-18.73,2.66,166.46,-20.86,10.24,135.9,-8.3,26.32,158.3,18.39,1.52,167.15,22.12,7.01,136.3,8.61,26.85,154.79
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.07,0.44,149.37,-0.26,1.16,171.78,-0.71,19.09,187.59,-1.16,8.33,209.46,-18.73,2.69,166.47,-20.55,11.1,136.11,-8.3,26.97,158.83,18.39,1.53,167.14,22.36,6.32,136.21,8.61,26.13,154.55
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.07,0.46,149.37,-0.25,1.21,171.78,-0.7,19.15,187.56,-1.14,8.42,209.45,-18.72,2.74,166.46,-20.43,11.47,136.19,-8.28,27.63,158.76,18.39,1.56,167.15,22.49,6.01,136.17,8.61,25.65,154.59
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.48,149.37,-0.25,1.27,171.78,-0.69,19.23,187.54,-1.13,8.53,209.44,-18.71,2.83,166.43,-20.41,11.56,136.15,-8.27,28.49,158.15,18.4,1.61,167.17,22.56,5.96,136.19,8.61,25.24,154.94
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.07,0.48,149.37,-0.25,1.28,171.78,-0.69,19.26,187.52,-1.12,8.57,209.43,-18.69,2.88,166.4,-20.48,11.39,136.07,-8.27,29.27,157.27,18.41,1.62,167.18,22.54,6.07,136.21,8.62,24.89,155.45
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.52,149.37,-0.25,1.36,171.78,-0.68,19.37,187.49,-1.11,8.72,209.42,-18.68,2.97,166.37,-20.61,11.08,135.93,-8.3,29.8,156.33,18.41,1.69,167.19,22.48,6.34,136.25,8.63,24.74,155.93
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.54,149.37,-0.25,1.42,171.77,-0.68,19.45,187.46,-1.1,8.83,209.41,-18.68,3.02,166.35,-20.79,10.59,135.79,-8.3,29.81,155.61,18.42,1.74,167.2,22.36,6.71,136.29,8.62,24.82,156.33
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.56,149.37,-0.24,1.46,171.77,-0.68,19.5,187.44,-1.08,8.91,209.4,-18.67,3.03,166.34,-21.07,9.75,135.6,-8.29,29.3,154.91,18.42,1.77,167.2,22.12,7.34,136.36,8.62,25.18,156.79
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.56,149.37,-0.25,1.48,171.77,-0.7,19.54,187.42,-1.1,8.97,209.39,-18.68,3.01,166.34,-21.44,8.73,135.43,-8.31,28.48,154.29,18.42,1.82,167.2,21.84,8.09,136.47,8.59,25.7,157.26
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.08,0.58,149.37,-0.24,1.54,171.77,-0.7,19.62,187.4,-1.08,9.07,209.38,-18.68,3.03,166.34,-21.75,7.88,135.31,-8.31,27.68,153.88,18.42,1.87,167.2,21.6,8.75,136.57,8.6,26.25,157.6
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.08,0.61,149.36,-0.24,1.59,171.77,-0.7,19.69,187.37,-1.07,9.18,209.37,-18.68,3.06,166.35,-21.96,7.39,135.26,-8.33,27.13,153.77,18.42,1.94,167.2,21.46,9.15,136.62,8.58,26.71,157.69
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.63,149.36,-0.23,1.64,171.77,-0.68,19.75,187.35,-1.05,9.26,209.36,-18.68,3.09,166.36,-22.06,7.22,135.26,-8.35,26.69,153.99,18.43,2.01,167.19,21.43,9.31,136.63,8.56,27.16,157.47
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.64,149.36,-0.23,1.69,171.76,-0.68,19.83,187.32,-1.04,9.37,209.34,-18.69,3.13,166.38,-22.1,7.26,135.28,-8.38,26.32,154.42,18.43,2.08,167.18,21.45,9.32,136.61,8.53,27.6,157.04
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.66,149.36,-0.23,1.72,171.76,-0.67,19.87,187.31,-1.02,9.43,209.34,-18.69,3.15,166.4,-22.05,7.47,135.32,-8.4,26.07,154.95,18.43,2.14,167.18,21.51,9.22,136.58,8.51,27.93,156.55
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.67,149.36,-0.22,1.76,171.76,-0.68,19.93,187.29,-1.01,9.51,209.33,-18.69,3.16,166.42,-21.98,7.76,135.38,-8.43,26.0,155.43,18.43,2.21,167.17,21.58,9.08,136.53,8.46,28.11,156.12
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.68,149.36,-0.22,1.79,171.76,-0.67,19.97,187.27,-0.99,9.57,209.32,-18.7,3.18,166.45,-21.9,8.06,135.43,-8.43,26.08,155.73,18.43,2.24,167.16,21.7,8.72,136.45,8.45,27.99,155.72
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.69,149.36,-0.21,1.82,171.76,-0.66,20.02,187.25,-0.97,9.64,209.31,-18.7,3.2,166.47,-21.56,8.99,135.58,-8.37,26.53,156.47,18.44,2.25,167.14,21.88,8.18,136.34,8.44,27.62,155.3
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.7,149.36,-0.21,1.84,171.76,-0.65,20.05,187.24,-0.96,9.68,209.31,-18.71,3.22,166.5,-21.15,10.09,135.79,-8.3,27.14,157.29,18.44,2.27,167.14,22.04,7.71,136.26,8.42,27.27,154.97
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.71,149.36,-0.2,1.87,171.76,-0.63,20.08,187.23,-0.93,9.72,209.3,-18.7,3.23,166.51,-20.94,10.68,135.93,-8.26,27.44,157.75,18.44,2.28,167.13,22.12,7.48,136.22,8.42,27.12,154.8
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.74,149.36,-0.2,1.93,171.75,-0.62,20.17,187.2,-0.92,9.85,209.29,-18.7,3.29,166.51,-20.94,10.73,135.93,-8.26,27.48,157.76,18.45,2.33,167.13,22.14,7.48,136.22,8.43,27.13,154.76
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.07,0.73,149.36,-0.2,1.92,171.76,-0.61,20.16,187.2,-0.9,9.83,209.29,-18.7,3.29,166.52,-20.94,10.76,135.94,-8.26,27.45,157.83,18.45,2.33,167.13,22.15,7.51,136.23,8.44,27.1,154.82
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.06,0.72,149.36,-0.19,1.89,171.76,-0.6,20.11,187.22,-0.88,9.76,209.3,-18.7,3.26,166.53,-20.95,10.78,135.96,-8.26,27.41,157.88,18.46,2.3,167.14,22.16,7.52,136.24,8.45,27.07,154.88
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.06,0.71,149.36,-0.19,1.87,171.76,-0.59,20.08,187.24,-0.86,9.71,209.3,-18.7,3.25,166.54,-20.98,10.75,135.97,-8.24,27.42,157.83,18.46,2.28,167.14,22.18,7.5,136.24,8.43,27.08,154.84
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.06,0.69,149.36,-0.18,1.8,171.76,-0.57,19.97,187.28,-0.84,9.57,209.32,-18.69,3.19,166.55,-21.01,10.64,135.97,-8.2,27.44,157.69,18.47,2.21,167.14,22.2,7.42,136.24,8.41,27.08,154.72
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.06,0.64,149.36,-0.18,1.68,171.77,-0.56,19.81,187.34,-0.82,9.33,209.35,-18.69,3.08,166.55,-21.06,10.37,135.94,-8.12,27.52,157.3,18.47,2.1,167.14,22.22,7.22,136.22,8.34,27.11,154.37
